CUST_CODE,Churn_Risk_Probability,Holiday_Monetary,Pre_Monetary,Holiday_Frequency,Holiday_Uplift_Ratio
CUST0000682992,0.7848517,187.19,1151.94,7,0.9749986978488462
CUST0000158620,0.7848397,269.16,1186.51,26,1.3611010442389868
CUST0000323035,0.7848207,316.01,1876.46,14,1.0104452000042632
CUST0000957998,0.7847944,270.63,1538.83,40,1.0552042785752813
CUST0000770406,0.78478324,330.07,1788.73,10,1.1071654190403246
CUST0000604598,0.7847813,242.43,1291.58,20,1.1262020161352764
CUST0000351283,0.7847805,403.86,1811.55,34,1.3376169578537715
CUST0000663715,0.7847697,93.14,458.24,19,1.2195356145251397
CUST0000986545,0.78476936,155.1,622.97,19,1.4938119010546254
CUST0000779209,0.7847538,517.39,2622.02,20,1.1839497791778857
CUST0000365157,0.7847533,71.96000000000001,274.51,16,1.5728388765436598
CUST0000204967,0.7847475,36.22,0.0,14,18.11
CUST0000427897,0.7847307,119.69,414.06,17,1.734386320823069
CUST0000321776,0.7847216,38.75,74.7,22,3.1124497991967868
CUST0000720801,0.7846938,298.0,1727.52,12,1.03500972492359
CUST0000516527,0.7846674,399.48,1429.62,27,1.6765853863264366
CUST0000070517,0.7846426,210.9,1175.34,14,1.0766246362754608
CUST0000423648,0.78463537,316.67,1807.48,8,1.0511983535087526
CUST0000293580,0.7846251,267.87,1524.58,10,1.0542050925500794
CUST0000384878,0.7846141,141.64000000000001,739.5600000000001,18,1.1491156904105144
CUST0000581869,0.78459287,157.37,694.06,17,1.360429934011469
CUST0000645018,0.784585,200.91,789.3100000000001,8,1.5272326462353194
CUST0000242362,0.78458446,313.67,1707.73,13,1.102059459047976
CUST0000385298,0.78457147,414.41999999999996,2568.69,11,0.9680109316421989
CUST0000339327,0.78456813,186.57,972.27,19,1.1513468480977507
CUST0000704379,0.78455913,127.49000000000001,472.62,30,1.6185095848673354
CUST0000802279,0.7845475,238.91,1662.74,5,0.8621071243850512
CUST0000024679,0.7845468,43.05,106.66,28,2.4217138571160697
CUST0000394681,0.78453135,222.22,1265.03,18,1.0539829094962174
CUST0000487207,0.7845247,55.76,165.4,16,2.02273276904474
CUST0000023225,0.78450924,206.35,1367.96,9,0.9050703236936752
CUST0000522677,0.7844701,81.63,366.83,17,1.335168879317395
CUST0000354950,0.78445005,409.88,2145.94,23,1.146015266037261
CUST0000951660,0.7844435,373.44,2069.85,14,1.082513225596058
CUST0000948645,0.78444004,239.37,1361.4,14,1.05495813133539
CUST0000917778,0.78443545,110.67999999999999,413.58,44,1.6056869287683158
CUST0000260426,0.7844123,87.94,428.36,16,1.2317676720515454
CUST0000169459,0.78440225,155.20999999999998,40.62,15,20.0
CUST0000436536,0.7843907,148.69,765.96,16,1.1647344508851636
CUST0000349029,0.78432524,22.410000000000004,0.0,14,11.205000000000002
CUST0000373707,0.78432435,192.82000000000002,793.86,31,1.4573350464817476
CUST0000963978,0.7843109,351.69,1935.14,13,1.0904327335489938
CUST0000793591,0.7843093,44.62,191.5,30,1.3980156657963445
CUST0000779711,0.78430915,127.45,0.0,26,20.0
CUST0000781096,0.78430074,161.48,851.63,32,1.137677160269131
CUST0000109833,0.7842922,282.38,1248.78,12,1.3567481862297603
CUST0000483440,0.7842885,72.37,0.0,17,20.0
CUST0000686614,0.7842653,91.35000000000001,186.26,23,2.942660796735746
CUST0000105946,0.7842576,102.30000000000001,276.52,28,2.2197309417040363
CUST0000445620,0.7842385,262.97,896.88,3,1.7592320042815095
CUST0000265085,0.7842351,67.79,223.2,31,1.8223118279569896
CUST0000035613,0.784219,403.06,2320.22,22,1.0422977131478912
CUST0000398363,0.7842165,99.78,385.56,18,1.552754435107376
CUST0000306962,0.78421056,113.02,549.8,16,1.2333939614405238
CUST0000967891,0.78420377,101.06,368.27,18,1.6465093545496512
CUST0000737403,0.78418434,140.58,251.96,15,3.347674234005398
CUST0000677205,0.7841816,325.48,1741.05,13,1.1216679589902645
CUST0000753971,0.7841705,275.3,1670.05,9,0.989072183467561
CUST0000874550,0.7841684,206.42,984.01,28,1.2586457454700664
CUST0000001567,0.78416836,245.85,1371.85,19,1.075263330539053
CUST0000622499,0.7841547,199.04,980.6800000000001,24,1.217767263531427
CUST0000305881,0.78413105,95.73,398.88,17,1.4399819494584838
CUST0000366514,0.78411597,217.98000000000002,948.03,11,1.3795765956773522
CUST0000956386,0.7841033,82.36,1.81,16,20.0
CUST0000061611,0.78410107,205.13,839.19,10,1.4666285346584205
CUST0000360671,0.7840994,363.34000000000003,2114.09,24,1.0311954552549798
CUST0000456374,0.7840975,645.01,3738.47,23,1.0351988915251427
CUST0000821566,0.784091,64.0,93.67,21,4.09949823849685
CUST0000105569,0.784076,98.93,279.12,25,2.1266122098022358
CUST0000840215,0.78404474,412.11,2220.12,22,1.1137506080752393
CUST0000160191,0.78396297,388.06,2109.96,19,1.1035090712620144
CUST0000967450,0.78395534,171.88,843.34,17,1.2228519932648754
CUST0000346972,0.7839324,283.56,1324.56,30,1.284471824605907
CUST0000638277,0.7839128,389.65,2004.83,18,1.1661337869046253
CUST0000516165,0.7839068,240.14999999999998,1191.54,10,1.2092753915101464
CUST0000056276,0.78390455,409.96000000000004,1464.56,8,1.6795214945102968
CUST0000036069,0.7839025,199.48,1035.23,19,1.1561488751291984
CUST0000767243,0.7838904,502.15000000000003,2831.69,21,1.0639935868686192
CUST0000173553,0.78388447,97.23,124.65,29,4.68014440433213
CUST0000246176,0.7838774,114.89,371.74,24,1.854360574595147
CUST0000166604,0.7838768,100.2,0.0,20,20.0
CUST0000378252,0.7838682,386.28000000000003,2265.96,27,1.0228247630143514
CUST0000475483,0.78386664,192.48,1076.53,34,1.0727801361782765
CUST0000688009,0.7838625,143.52,386.14,42,2.2300719946133527
CUST0000029853,0.7838472,85.86999999999999,204.2,17,2.523114593535749
CUST0000977941,0.7838469,563.4200000000001,3262.93,27,1.0360381620200252
CUST0000358745,0.78384453,121.94999999999999,366.99,16,1.9937872966565844
CUST0000889638,0.7838422,230.79,981.11,21,1.4114013719154834
CUST0000096679,0.7838361,188.77,901.0,16,1.2570699223085462
CUST0000137631,0.78381896,212.45,1055.07,12,1.2081662828058801
CUST0000771044,0.7838144,243.1,1299.07,12,1.1228032361612539
CUST0000192749,0.78380156,273.76,1564.1100000000001,10,1.0501563189289755
CUST0000394883,0.7838005,177.42,916.4,25,1.1616324749017897
CUST0000691274,0.78378844,189.4,957.74,20,1.1865433207342284
CUST0000228940,0.7837565,150.4,736.12,22,1.2258870836276694
CUST0000223797,0.7837469,259.19,1371.45,22,1.133938532210434
CUST0000319551,0.7837181,157.11,861.02,14,1.0948177742677292
CUST0000852584,0.78371656,93.83,257.68,18,2.1848028562558213
CUST0000672740,0.7837081,240.72,1261.29,18,1.145113336346122
CUST0000772775,0.7836867,80.00999999999999,378.36,16,1.2687916270218838
CUST0000097550,0.78367394,141.58,621.83,16,1.3660968431886529
CUST0000142135,0.7836473,208.79,910.44,10,1.3759720574667194
CUST0000844196,0.7836366,90.84,0.0,15,20.0
CUST0000793907,0.7836257,188.44,1014.77,22,1.1141835095637436
CUST0000866754,0.78359795,467.15999999999997,2423.5099999999998,12,1.1565704288408136
CUST0000590333,0.7835769,328.9,2206.14,10,0.8945035219886317
CUST0000906449,0.7835693,146.61,763.98,15,1.151417576376345
CUST0000688084,0.783563,121.55,395.14,15,1.8456749506504022
CUST0000087307,0.78356016,323.61,2003.41,16,0.9691775522733739
CUST0000817356,0.78353834,345.58,2073.75,9,0.9998698010849909
CUST0000794265,0.78350717,325.21,1590.34,12,1.2269451815335084
CUST0000785656,0.7835044,63.93,0.0,18,20.0
CUST0000136178,0.7834866,250.39000000000001,1237.75,34,1.2137669157745912
CUST0000457673,0.78346324,234.54999999999998,1219.26,20,1.15422469366665
CUST0000671704,0.7834525,172.3,706.33,23,1.4636218198292583
CUST0000141499,0.78343064,214.49,1076.28,14,1.1957297357564947
CUST0000271949,0.78342986,392.31,2199.72,15,1.0700725546887788
CUST0000102368,0.78342736,224.12,1175.18,12,1.1442672611855205
CUST0000990657,0.7834245,235.99,1448.12,9,0.9777780846891142
CUST0000070592,0.7833892,196.08,673.92,21,1.745726495726496
CUST0000934884,0.7833891,261.91,1392.45,15,1.1285575783690618
CUST0000534288,0.7833543,249.42000000000002,1449.85,7,1.0321895368486396
CUST0000316327,0.7833291,299.73,1440.62,16,1.2483375213449766
CUST0000622798,0.78331804,247.07,861.07,9,1.7216021926208087
CUST0000801394,0.7832941,254.08999999999997,1348.35,26,1.1306708198909778
CUST0000170353,0.7832863,217.57,757.92,3,1.7223717542748576
CUST0000245080,0.7832771,78.86,395.19,18,1.1972975024671677
CUST0000443919,0.7832694,94.25,413.81,17,1.3665691984243977
CUST0000523470,0.78326553,780.59,4597.55,15,1.0187034398755859
CUST0000860168,0.7832511,533.72,3111.75,11,1.0291058086285854
CUST0000982147,0.783249,455.73,2266.99,28,1.2061720607501578
CUST0000393217,0.7832254,108.25,508.94,19,1.276181868196644
CUST0000291987,0.78322256,276.74,1401.87,11,1.1844464893321065
CUST0000788152,0.7832205,155.0,800.19,23,1.1622239718066958
CUST0000229027,0.7832112,415.66,1995.03,10,1.2500864648651902
CUST0000950001,0.78320855,205.29,1018.72,14,1.2091055442123448
CUST0000757576,0.78318334,256.45,1476.05,7,1.0424443616408658
CUST0000498056,0.7831798,260.36,1282.98,13,1.217602768554459
CUST0000907885,0.7831788,48.2,102.66,25,2.817066043249562
CUST0000543981,0.7831743,182.23,690.41,18,1.5836676757289148
CUST0000803038,0.7831592,362.87,1464.77,43,1.4863903547997297
CUST0000247363,0.7831418,347.53,1590.33,8,1.3111618343362696
CUST0000385678,0.7831386,359.45,1828.06,14,1.1797752808988764
CUST0000743419,0.78311914,222.18,1266.79,16,1.0523291153229817
CUST0000331981,0.78311586,246.75,1301.43,16,1.1375947995666305
CUST0000567931,0.7831042,217.84,1133.11,18,1.1534978951734607
CUST0000539112,0.7830997,165.11,819.14,30,1.2093903362062652
CUST0000845422,0.7830862,390.3,2087.14,16,1.122013856281802
CUST0000596162,0.7830737,335.99,1437.23,13,1.4026564989598047
CUST0000788148,0.7830727,351.85,2119.91,10,0.9958441631956074
CUST0000079235,0.783049,177.12,380.17,21,2.7953810137570034
CUST0000591320,0.7830444,151.42000000000002,773.86,45,1.1740108029876206
CUST0000594194,0.7830279,119.35,618.59,15,1.1576326807740183
CUST0000053554,0.7830179,254.76,25.6,16,20.0
CUST0000890347,0.7830037,698.47,3879.94,41,1.0801249503858308
CUST0000515685,0.7829799,121.99,960.77,1,0.7618264517001988
CUST0000102012,0.7829794,251.95999999999998,1233.3600000000001,25,1.2257248491924495
CUST0000392279,0.78297067,350.15,1560.93,12,1.3459283888451112
CUST0000140755,0.78292316,46.489999999999995,104.5,32,2.6692822966507173
CUST0000465172,0.78290224,106.89,603.93,26,1.061944265063832
CUST0000069054,0.78287077,211.98,1514.4,8,0.8398573692551505
CUST0000535276,0.7828692,268.99,1429.3,8,1.1291821171202687
CUST0000158239,0.78286195,500.34000000000003,1898.82,20,1.5810029386671725
CUST0000633689,0.78285235,214.23,1307.97,17,0.9827289616734328
CUST0000427904,0.7828405,191.13,286.13,49,4.007898507671338
CUST0000723614,0.7828213,135.02,438.44,22,1.8477328710884044
CUST0000186901,0.78281003,63.03,270.58,16,1.3976642767388574
CUST0000231591,0.7827868,457.53000000000003,2821.67,13,0.9728919398795749
CUST0000552734,0.78277606,80.72,402.57,19,1.2030702734928087
CUST0000608773,0.7827581,186.05,526.9499999999999,18,2.118417307144891
CUST0000423433,0.7827462,231.04,682.63,16,2.030734072630854
CUST0000463161,0.78273535,87.48,440.76,22,1.1908521644432346
CUST0000077064,0.7827278,388.54,2139.8,11,1.089466305262174
CUST0000756336,0.7827026,355.36,1579.94,19,1.349519602010203
CUST0000885650,0.7826954,125.48,365.86,21,2.057836330836932
CUST0000246181,0.7826865,293.14,1585.09,6,1.1096152268956336
CUST0000469904,0.7826846,171.20999999999998,708.94,24,1.449008378706237
CUST0000462940,0.78266394,155.86,753.35,19,1.2413353686865336
CUST0000046020,0.7826624,341.64,1948.39,10,1.052068631023563
CUST0000079261,0.78265804,176.45000000000002,840.95,23,1.258933349188418
CUST0000994890,0.7826521,377.8,2025.61,14,1.1190703047477057
CUST0000456079,0.7826409,425.73,1995.75,32,1.2799098083427283
CUST0000493388,0.78263587,291.3,1685.43,16,1.0370053932824264
CUST0000554739,0.7826332,254.92,1446.28,22,1.057554553751694
CUST0000693633,0.7826253,321.97,1270.1,8,1.5209983465868833
CUST0000503173,0.78258586,199.23999999999998,1021.86,6,1.169866713639833
CUST0000447895,0.7825557,98.44,154.58,31,3.8209341441324876
CUST0000136515,0.7825367,242.33,1120.19,13,1.2979762361742204
CUST0000537136,0.7825285,136.42000000000002,671.36,18,1.2191968541468066
CUST0000274531,0.7825271,240.51999999999998,1473.6299999999999,4,0.9792960241037438
CUST0000654480,0.7825225,297.34,1440.58,20,1.2384178594732675
CUST0000537399,0.7825152,298.45,1702.62,9,1.05173203650844
CUST0000588858,0.78251135,190.84,1048.25,19,1.0923348437872644
CUST0000054241,0.78249013,518.97,2804.54,10,1.110278334414913
CUST0000819531,0.7824786,124.01,642.99,18,1.15718751458032
CUST0000381755,0.78246164,316.34000000000003,1571.22,12,1.208003971436209
CUST0000786712,0.78244996,574.59,3281.05,42,1.0507429024245287
CUST0000758123,0.78241855,166.42000000000002,826.52,23,1.2081014373517884
CUST0000649158,0.78241754,377.69,1949.6299999999999,16,1.1623436241748435
CUST0000134337,0.7823758,440.08,2203.0299999999997,17,1.198567427588367
CUST0000791736,0.78237045,186.87,1098.98,13,1.0202369469872064
CUST0000339022,0.7823376,106.12,547.72,17,1.1624917841232747
CUST0000810635,0.78233427,208.04,1087.6100000000001,31,1.1476908082860584
CUST0000881610,0.78232807,132.17,503.86,22,1.5738895725002975
CUST0000213771,0.78232324,73.03999999999999,358.75,18,1.221574912891986
CUST0000825784,0.7823175,195.70999999999998,1259.37,7,0.9324185902475047
CUST0000096897,0.7822928,201.53,822.56,14,1.4700204240420152
CUST0000831570,0.7822774,358.25,1057.16,7,2.03327783873775
CUST0000627610,0.78226626,353.16,1486.8,13,1.4251815980629543
CUST0000213421,0.78226435,238.61,1341.66,15,1.067081078663745
CUST0000456146,0.78223366,236.71,945.42,22,1.5022529669353304
CUST0000581411,0.7821861,490.28999999999996,2561.71,16,1.148350125502106
CUST0000535399,0.78217465,245.7,1547.44,5,0.9526702166158298
CUST0000157792,0.7821175,308.75,1745.64,5,1.0612153708668455
CUST0000429746,0.7821133,345.57,913.26,6,2.27035017410157
CUST0000586772,0.78211033,286.77,1211.42,11,1.4203331627346418
CUST0000132837,0.7820913,258.18,1536.11,11,1.0084434057456824
CUST0000468405,0.7820886,276.47,1605.04,14,1.0335069530977423
CUST0000577319,0.782063,257.73,1018.74,8,1.5179339183697511
CUST0000510938,0.78206116,270.5,1541.53,11,1.0528500904945086
CUST0000776383,0.78204906,286.49,1504.7,10,1.1423805409716223
CUST0000803733,0.7820102,230.04999999999998,1207.27,29,1.1433233659413387
CUST0000636330,0.7819778,79.34,397.04,16,1.1989723957283902
CUST0000272065,0.7819674,210.5,1153.96,26,1.094492010121668
CUST0000949730,0.78195655,51.92,0.0,15,20.0
CUST0000845146,0.7819562,111.10000000000001,353.6,20,1.885180995475113
CUST0000535333,0.78194183,93.71000000000001,293.34000000000003,16,1.9167518920024544
CUST0000088924,0.78192127,237.14999999999998,1392.88,23,1.0215524668313134
CUST0000358036,0.7819133,167.85,364.27,40,2.764707497186153
CUST0000646177,0.7818981,92.13,319.1,17,1.7323096208085238
CUST0000740903,0.7818974,52.66,292.2,16,1.0813141683778233
CUST0000675168,0.7818575,380.47,1891.02,6,1.2071897705999937
CUST0000029062,0.7818481,415.18,2269.79,9,1.0974936007295828
CUST0000640712,0.78183895,318.58,1610.04,27,1.1872251621077738
CUST0000812575,0.7818079,114.74,601.56,17,1.144424496309595
CUST0000989378,0.7818005,347.26,1934.53,13,1.0770367996360872
CUST0000830774,0.78179,288.05,1262.43,11,1.3690264014638436
CUST0000812275,0.7817657,577.43,2868.93,12,1.2076209597306313
CUST0000671005,0.78175455,198.71,1264.92,7,0.942557632103216
CUST0000401075,0.7817522,261.06,1453.15,14,1.0779066166603584
CUST0000681583,0.78172505,119.53,696.61,15,1.02952871764689
CUST0000696694,0.78171456,132.44,636.49,23,1.248472089113733
CUST0000726463,0.7817081,172.31,769.9,13,1.3428497207429537
CUST0000229344,0.7817055,390.88,1569.7,27,1.4940944129451488
CUST0000466584,0.7817013,75.99,317.03999999999996,16,1.438115064345193
CUST0000923612,0.7816998,352.28000000000003,693.96,7,3.0458239667992393
CUST0000519200,0.781695,103.1,538.04,18,1.1497286447104305
CUST0000401227,0.781675,145.29,401.90999999999997,31,2.1689930581473464
CUST0000469442,0.78167003,342.02,1954.46,12,1.0499677660325613
CUST0000791643,0.781663,213.60000000000002,951.97,10,1.3462609115833484
CUST0000894318,0.7816471,108.04,624.0500000000001,18,1.0387629196378496
CUST0000134914,0.7816446,131.32,540.39,26,1.4580580691722644
CUST0000379179,0.78163135,147.86,0.0,15,20.0
CUST0000218028,0.7816225,259.46,1303.44,21,1.194347265696925
CUST0000217523,0.78160906,120.6,659.15,17,1.0977774406432526
CUST0000703842,0.7816061,398.43,1906.68,35,1.2537919315249544
CUST0000143103,0.7815889,530.78,2138.74,31,1.489044951700534
CUST0000159350,0.78157073,768.9399999999999,3962.86,19,1.16421978066346
CUST0000996577,0.78156745,395.53999999999996,1524.02,8,1.557223658482172
CUST0000061542,0.78155535,241.59,985.14,12,1.4714050794810891
CUST0000851988,0.78155476,239.48,768.97,18,1.868577447754789
CUST0000999472,0.78154975,121.48,557.23,26,1.308041562729932
CUST0000537325,0.7815492,202.58,756.34,27,1.6070550281619378
CUST0000695473,0.78154653,40.38,62.51,18,3.8758598624220126
CUST0000309807,0.78154534,33.769999999999996,25.0,16,8.1048
CUST0000092522,0.7815441,25.23,103.7,21,1.459787849566056
CUST0000103940,0.78153616,135.9,537.27,21,1.5176726785415156
CUST0000146078,0.78153235,253.23000000000002,1415.83,15,1.0731373116829
CUST0000363171,0.78151584,224.46,1090.7,12,1.2347666636105255
CUST0000697004,0.781494,490.02,2453.44,28,1.1983663753749836
CUST0000940087,0.78147376,365.65999999999997,2148.86,19,1.020987872639446
CUST0000756507,0.78147376,109.39999999999999,465.18,16,1.4110666838643104
CUST0000581010,0.7814684,91.33,393.0,19,1.3943511450381678
CUST0000490220,0.7814491,205.82,1225.05,16,1.0080568140075916
CUST0000894019,0.7814381,229.42000000000002,1048.4,11,1.312972148035101
CUST0000838311,0.78143746,371.05,2169.53,20,1.0261669578203574
CUST0000085542,0.78143704,139.07999999999998,754.34,15,1.1062385661637986
CUST0000948750,0.7814238,173.82,552.51,24,1.887603844274312
CUST0000434844,0.78141314,156.84,673.3199999999999,38,1.3976118338977013
CUST0000106566,0.78140247,213.10999999999999,1303.71,10,0.9807856041604344
CUST0000516790,0.7813777,155.82,384.02,45,2.4345606999635434
CUST0000578405,0.7813368,199.94,1030.9,16,1.1636822194199241
CUST0000914235,0.78133315,46.35,195.76999999999998,15,1.4205445165244932
CUST0000054201,0.78132623,226.65,1462.13,5,0.9300814565052354
CUST0000966477,0.7813257,300.04,1706.54,12,1.054906418835773
CUST0000313500,0.78132516,253.68,1447.32,12,1.0516540917005224
CUST0000774538,0.78132457,323.37,1575.62,20,1.23140097231566
CUST0000716988,0.7813207,378.72,1963.08,15,1.1575279662571063
CUST0000519578,0.78129405,137.17000000000002,739.36,18,1.1131519151698768
CUST0000719488,0.78129184,193.74,1302.56,4,0.8924272202432134
CUST0000277210,0.78127754,208.61,1020.8100000000001,15,1.22614394451465
CUST0000307217,0.78125584,123.75,620.58,17,1.1964613748428887
CUST0000174676,0.78124845,787.5799999999999,4635.01,18,1.0195188359895662
CUST0000249740,0.78120786,302.95,1426.5,23,1.2742376445846477
CUST0000036754,0.7812056,322.02,1691.29,17,1.1423942670978957
CUST0000663096,0.78120035,392.5,2164.5,18,1.088011088011088
CUST0000035263,0.7811718,104.31,509.27,17,1.2289355351778035
CUST0000102127,0.78109074,528.3,2737.94,14,1.1577317253117307
CUST0000920362,0.78108644,194.86,584.92,14,1.9988374478561173
CUST0000707422,0.7810857,352.3,1650.19,14,1.2809434065168253
CUST0000024929,0.78105617,335.82,1834.85,14,1.098138812436984
CUST0000182033,0.78104144,211.68,1287.57,8,0.9864162725133391
CUST0000966707,0.7810367,165.94,863.71,21,1.1527480288522767
CUST0000288977,0.7810265,106.35000000000001,541.14,33,1.1791772923827477
CUST0000571698,0.7810155,302.96999999999997,1587.73,11,1.1449175867433379
CUST0000912188,0.781008,361.51,2033.25,15,1.0667945407598671
CUST0000795923,0.78100365,250.48,1333.94,11,1.1266473754441728
CUST0000986933,0.7809955,252.01999999999998,1268.8,26,1.1917717528373266
CUST0000130594,0.780942,272.73,1423.49,15,1.149554967017682
CUST0000688714,0.7808975,224.43,1382.55,17,0.9739828577628297
CUST0000905868,0.78089523,55.88,297.34,18,1.1275980359184772
CUST0000373684,0.78089356,116.03,447.07,22,1.5572058066969379
CUST0000488322,0.7808871,137.68,651.64,22,1.267693818672887
CUST0000798185,0.78084785,144.59,457.44,22,1.8965110178384053
CUST0000827826,0.78083646,100.72999999999999,348.72,35,1.733138334480385
CUST0000210479,0.7808285,176.37,881.74,18,1.2001497039943747
CUST0000721127,0.7808181,126.77,643.6899999999999,21,1.1816557659743046
CUST0000562076,0.78081506,88.38,242.79,18,2.1841097244532315
CUST0000734405,0.78078955,37.75,222.35,16,1.0186642680458737
CUST0000327243,0.78076863,90.89,462.3,18,1.1796236210253084
CUST0000303226,0.7807561,240.57,1266.5,18,1.1396920647453612
CUST0000825582,0.78075165,434.28999999999996,1923.47,47,1.354707897705709
CUST0000081805,0.7807173,121.83,196.25,18,3.7247388535031845
CUST0000358720,0.780694,254.85,1480.78,8,1.0326314509920447
CUST0000351669,0.7806744,305.3,1770.29,11,1.0347457196278576
CUST0000560306,0.7806732,123.06,336.73,18,2.1927360199566417
CUST0000129972,0.7806723,240.13,1210.64,25,1.1900977995110025
CUST0000774589,0.7806653,233.01,835.92,9,1.6724806201550388
CUST0000642890,0.7806548,187.95,1037.03,23,1.0874323790054288
CUST0000175235,0.7806537,175.74,811.45,25,1.2994515989894633
CUST0000604963,0.78064644,341.92,1795.05,10,1.1428762430015877
CUST0000722890,0.78063244,255.01,1619.64,8,0.9446914129065718
CUST0000323635,0.780618,112.21000000000001,510.53000000000003,18,1.31874718429867
CUST0000068382,0.7806145,214.94,988.38,15,1.3048017968797427
CUST0000251878,0.78060186,199.51999999999998,1087.25,15,1.101053115658772
CUST0000292583,0.78057384,283.28,1554.94,44,1.093083977516817
CUST0000648477,0.7805723,156.8,620.5699999999999,22,1.5160255893775079
CUST0000481642,0.7805335,179.59,847.1700000000001,14,1.2719288926661707
CUST0000429198,0.7805306,348.53,1613.68,19,1.2959074909523574
CUST0000023153,0.7805304,200.67000000000002,1053.6100000000001,17,1.1427568075473846
CUST0000357144,0.78050023,228.01000000000002,1314.1100000000001,9,1.0410544018385066
CUST0000101421,0.7804985,69.88000000000001,94.53999999999999,17,4.434948170086737
CUST0000066559,0.7804971,307.96999999999997,1741.38,12,1.06112393618854
CUST0000062426,0.780488,96.85,535.0600000000001,17,1.0860464247000334
CUST0000418204,0.78048503,234.86,1303.05,10,1.0814320248647407
CUST0000214693,0.7804733,185.26,1035.59,16,1.0733591479253373
CUST0000367269,0.78045636,129.45000000000002,320.98,27,2.419776933142252
CUST0000119004,0.7803762,556.1999999999999,2566.55,22,1.300266895248485
CUST0000984565,0.7803745,319.98,1825.65,14,1.0516144934680798
CUST0000875047,0.78036624,369.31,1901.5,10,1.165322114120431
CUST0000764680,0.7803582,456.97,1818.76,70,1.5075216081286151
CUST0000394508,0.78034914,103.78,508.64,19,1.2242057250707772
CUST0000410389,0.7803195,129.0,275.97,29,2.8046526796390907
CUST0000856619,0.780319,75.01,465.95,19,0.9658976285009122
CUST0000072508,0.7802961,289.18,1531.12,7,1.1332096765766237
CUST0000972813,0.7802895,195.72,786.8,38,1.4925266903914591
CUST0000846067,0.78028786,75.75999999999999,158.5,25,2.8678864353312297
CUST0000874106,0.78028226,478.03000000000003,2344.89,43,1.2231618540741784
CUST0000421987,0.7802698,186.79,1048.55,15,1.0688474560106813
CUST0000765629,0.78026366,72.92,0.0,16,20.0
CUST0000986630,0.78026354,202.23,1181.51,11,1.0269739570549552
CUST0000391202,0.78026307,411.65999999999997,2353.99,16,1.0492652899969839
CUST0000068320,0.7802495,204.07,550.02,11,2.2261372313734045
CUST0000085998,0.78024447,185.98,786.75,23,1.4183412774070543
CUST0000639079,0.78021455,279.43,1502.23,24,1.1160607896260892
CUST0000129143,0.7802141,86.91,263.81,22,1.976649861642849
CUST0000926649,0.7802006,470.07,2488.36,39,1.1334453214165152
CUST0000568809,0.7802006,192.77,938.45,10,1.2324790878576377
CUST0000001543,0.7801926,284.5,1741.26,8,0.9803245925364392
CUST0000450526,0.780174,407.81,2068.54,14,1.1828922815125644
CUST0000206810,0.780159,113.81,554.95,31,1.230489233264258
CUST0000205142,0.78013766,265.87,1171.48,18,1.3617133881927135
CUST0000027206,0.7801342,118.92999999999999,662.71,38,1.0767605740067299
CUST0000594484,0.7801326,354.22,1961.42,10,1.0835619092290278
CUST0000394784,0.7801318,457.68,2095.06,47,1.3107405038519182
CUST0000312805,0.78012866,114.67,601.28,18,1.1442589143161257
CUST0000484193,0.7801219,140.04,564.6,20,1.488204038257173
CUST0000306979,0.7801196,229.0,1056.37,12,1.3006806327328495
CUST0000632482,0.7800987,233.22,1400.95,8,0.9988365038009921
CUST0000448255,0.7800531,162.76,566.22,14,1.7247006463918617
CUST0000214660,0.78003275,506.69,2704.52,8,1.1240959578779228
CUST0000223975,0.78002954,192.82,331.16,7,3.4935378668921366
CUST0000846503,0.78001547,243.32999999999998,1490.13,4,0.979766865978136
CUST0000309795,0.7800102,396.42,2007.93,29,1.184563206884702
CUST0000079195,0.7800017,138.43,657.52,24,1.2632011193575863
CUST0000631618,0.77999806,179.04,848.29,16,1.266359381815181
CUST0000316249,0.7799801,271.33,1757.82,6,0.9261357818206643
CUST0000725739,0.7799352,287.34,1028.34,8,1.6765272186241904
CUST0000837819,0.77993333,84.13,167.46,25,3.014331780723755
CUST0000123495,0.7799297,249.99,1512.89,17,0.9914402236778616
CUST0000540400,0.779919,227.7,1253.06,17,1.0902909677110433
CUST0000630557,0.7799187,79.14,396.48,22,1.1976392251815982
CUST0000561708,0.779911,206.68,967.09,25,1.2822798291782564
CUST0000812498,0.7798982,219.87,1176.75,19,1.1210707456978968
CUST0000894040,0.7798911,272.86,1340.78,7,1.2210504333298529
CUST0000463500,0.7798632,69.96,269.94,22,1.5550122249388751
CUST0000872183,0.77986175,356.15999999999997,1779.67,35,1.2007619390111648
CUST0000397789,0.77985644,226.41,1104.21,17,1.2302551145162606
CUST0000869909,0.77984285,315.87,1843.73,16,1.027927082598862
CUST0000860852,0.7798156,296.08,2055.4,5,0.864298919918264
CUST0000240238,0.77981365,101.2,497.4,16,1.2207478890229193
CUST0000193355,0.77980095,250.78,1524.23,9,0.9871738517152924
CUST0000878091,0.7797941,201.07,916.55,5,1.3162620697179641
CUST0000372386,0.7797907,423.49,2181.81,13,1.1646018672570022
CUST0000234551,0.77975464,117.99,816.78,21,0.866745023139646
CUST0000114706,0.7797536,342.65,1782.24,25,1.1535483436574197
CUST0000450301,0.7797396,244.71,1414.31,8,1.0381458096174105
CUST0000023156,0.77973,185.39999999999998,775.85,6,1.433782303280273
