CUST_CODE,Churn_Risk_Probability,Holiday_Monetary,Pre_Monetary,Holiday_Frequency,Holiday_Uplift_Ratio,Holiday_Spend_Share
CUST0000983243,0.7682503,156.22,749.27,15,1.9520839968861852,0.17252537300246276
CUST0000641581,0.7682427,303.84000000000003,1626.87,23,1.7486073864644045,0.15737215842876456
CUST0000410454,0.7681395,332.9,1564.25,17,1.9925436467792075,0.17547373692117121
CUST0000400345,0.76813555,444.15,2515.45,13,1.6531573378492008,0.1500709555345317
CUST0000041382,0.76811993,100.25999999999999,512.03,20,1.8332956375774938,0.1637459373826128
CUST0000230883,0.76811147,238.86,1358.89,10,1.6457328466732175,0.14949773118447818
CUST0000267532,0.76806825,358.14,1421.8,41,2.358384062400588,0.20120902951784891
CUST0000789864,0.76806766,181.16,1206.02,22,1.406397267531798,0.13059588517712192
CUST0000404961,0.7680517,326.57,1870.7,7,1.6344526812150606,0.14862533962599042
CUST0000758143,0.76804155,195.95999999999998,722.66,30,2.538830026155741,0.21331997996995494
CUST0000358949,0.7680369,232.67000000000002,1245.71,25,1.748733585333722,0.15738172864892652
CUST0000465658,0.76799655,370.31,2085.5,17,1.662476280909641,0.15078935259649567
CUST0000002544,0.7679871,36.99,117.54,21,2.9464485151921886,0.23937099592312175
CUST0000760599,0.7679718,77.29,249.51999999999998,23,2.9001346185201213,0.23649827116673297
CUST0000692714,0.7679683,57.74,105.49000000000001,15,5.124667576589269,0.3537339949764136
CUST0000783783,0.767939,233.99,1291.89,29,1.6957896207014853,0.1533475764804572
CUST0000133691,0.76793844,234.66,1575.33,12,1.3946580393605534,0.12964712512223825
CUST0000062445,0.7679251,235.36,1240.23,17,1.7767676363450158,0.1595023007746054
CUST0000521853,0.76791537,477.2,2701.81,19,1.6536585555891106,0.15010962532360705
CUST0000686374,0.7679101,108.7,560.96,19,1.814253048837622,0.16232117791117878
CUST0000478113,0.76789683,157.83,779.59,18,1.8954987778794536,0.1683663672633398
CUST0000061518,0.7678821,181.02,1066.13,12,1.589705249165707,0.14514693501182696
CUST0000731413,0.76787996,215.28,1328.25,9,1.5174838302302165,0.1394725078229772
CUST0000134337,0.76784503,440.08,2203.0299999999997,17,1.870300683654646,0.16650082667766383
CUST0000679836,0.76784027,64.98,167.77,17,3.626315734646104,0.27918367346938777
CUST0000350899,0.7678007,196.97,1162.18,10,1.5868172005987475,0.1449214582643564
CUST0000123529,0.7677901,79.3,444.09000000000003,17,1.6718696169393512,0.15151225663463191
CUST0000590674,0.7677864,272.62,1555.6299999999999,15,1.640784767511788,0.14911527416928758
CUST0000259207,0.7677826,286.21,1694.51,11,1.5813968866342274,0.14449796033765497
CUST0000087300,0.76776725,102.31,458.76,18,2.0880108568959646,0.18234801361683928
CUST0000542758,0.76776344,328.69,1871.66,11,1.6442193100229925,0.14938078033040197
CUST0000025289,0.76775086,73.68,408.12,16,1.6902928372693968,0.15292652552926528
CUST0000781676,0.76774937,184.59,907.11,17,1.9052344559452077,0.1690849134377576
CUST0000132837,0.7677343,258.18,1536.11,11,1.5736222658646488,0.14388978370274594
CUST0000309029,0.7677271,284.79,1654.66,13,1.6114475673553859,0.14684059913893116
CUST0000867567,0.76770175,125.34,700.21,16,1.6759520670174015,0.1518260553570347
CUST0000416695,0.7676951,62.400000000000006,239.68,17,2.437547040381481,0.2065677966101695
CUST0000348408,0.76769197,337.96,1794.28,15,1.7634993221414335,0.1584999812403857
CUST0000307794,0.7676514,339.8,1760.1200000000001,27,1.8075124969827197,0.16181568821669398
CUST0000962461,0.7676478,395.5,1701.93,28,2.1757300301714357,0.18856409987460843
CUST0000264834,0.76764303,214.04,1095.35,10,1.8295414008818907,0.16346543046762232
CUST0000035904,0.76763046,294.07,1740.46,16,1.5819286329713942,0.14453952509916296
CUST0000365906,0.7676233,373.13,2274.79,16,1.5357448570479009,0.14091437807788754
CUST0000129972,0.76761043,240.13,1210.64,25,1.8570842797888505,0.165519000255037
CUST0000270656,0.7675974,135.78,585.0600000000001,22,2.172879334051253,0.18836357582820043
CUST0000719065,0.7675835,137.97,548.84,18,2.3536350373086474,0.20088525210756977
CUST0000518791,0.76758283,117.76,549.66,18,2.0058750450583167,0.17644062209703038
CUST0000992231,0.7675772,248.88,888.68,47,2.6220731517110196,0.21878406413727627
CUST0000703842,0.76756674,398.43,1906.68,35,1.95647558303007,0.17284641513854002
CUST0000137678,0.7675559,228.75,939.33,13,2.280043441929343,0.19583418943907951
CUST0000966707,0.7675539,165.94,863.71,21,1.79880195041009,0.16116155975331423
CUST0000985140,0.76754546,323.59999999999997,1570.08,17,1.9296873211043892,0.170884204300621
CUST0000828841,0.7675433,385.73,2202.03,8,1.6400624968659456,0.1490594181840665
CUST0000636330,0.7675376,79.34,397.03999999999996,16,1.8709326148849716,0.1665477140098241
CUST0000187790,0.76750124,191.37,1063.25,16,1.6851504372116706,0.15253224083786326
CUST0000401039,0.76749146,294.03999999999996,1571.2,21,1.7521656238040306,0.1576419120327679
CUST0000007162,0.76748747,269.07,1118.17,20,2.2529816498909887,0.1939606701075517
CUST0000363551,0.7674611,383.82000000000005,2227.93,11,1.6129699316713695,0.14695893557959225
CUST0000627586,0.76745975,435.53,2270.03,7,1.7963323471507546,0.16097591626132848
CUST0000056601,0.767459,285.77,1549.49,9,1.7267444506708063,0.15571090744635638
CUST0000871609,0.76745725,134.01,717.71,18,1.7481891549101514,0.15734044052035878
CUST0000668046,0.76744527,277.45,1120.46,9,2.3184011527272337,0.1984748660500318
CUST0000279883,0.7674153,146.5,611.47,33,2.243172551564467,0.19327941739118962
CUST0000924197,0.76741076,199.23000000000002,1021.78,19,1.8255660440957315,0.16316819682066488
CUST0000246030,0.76740354,39.459999999999994,116.63,19,3.1677216819297698,0.25280287013902236
CUST0000479983,0.76740074,180.84,1034.37,13,1.6368873563328785,0.14881378527168146
CUST0000747573,0.7673945,197.08,967.38,6,1.907417053347203,0.16924583068546795
CUST0000540400,0.76737744,227.7,1253.06,17,1.701341030429519,0.1537723871525433
CUST0000772720,0.7673414,213.56,1195.43,12,1.6726149475318415,0.15156956401393906
CUST0000323660,0.76734054,192.06,1212.25,13,1.483354466518287,0.13676467446646395
CUST0000985065,0.7673392,106.65,558.6,20,1.7875579929737992,0.16031567080045098
CUST0000221011,0.76733124,235.88,1200.96,21,1.8389197971452007,0.16416580830155061
CUST0000922683,0.76730895,387.67,1806.54,18,2.0091613916654727,0.17667862237433973
CUST0000792205,0.76729274,231.07,1046.06,15,2.068174507669515,0.18092911449891555
CUST0000991954,0.7672777,222.1,1195.33,16,1.739646273216157,0.15669204122954927
CUST0000849775,0.7672716,179.01,1028.75,33,1.6291746965925435,0.14821653308604357
CUST0000502527,0.76726717,77.22,415.92,20,1.7382818868179184,0.15658839274850955
CUST0000422153,0.76722974,114.12,430.37,30,2.4826756502068,0.20959062609047
CUST0000352353,0.7671925,132.93,650.27,18,1.913945196968319,0.1697267620020429
CUST0000595950,0.7671906,59.599999999999994,164.61,22,3.3899263029303275,0.26582222023995355
CUST0000554447,0.76718795,291.78,1599.4,24,1.7080423719998807,0.15428462652946837
CUST0000090989,0.767172,208.2,740.59,22,2.6321042928819454,0.2194373886739953
CUST0000288152,0.7671547,644.68,2980.08,18,2.025426492885162,0.17785453381741137
CUST0000233974,0.7671507,341.11,1906.13,10,1.6754911825973897,0.15179064096402697
CUST0000619113,0.7671153,666.84,3587.6,20,1.7402748318818697,0.15673978243905193
CUST0000187021,0.76711404,444.65,1686.56,51,2.4684066773992197,0.20863734685929589
CUST0000753605,0.7671099,223.03,1200.54,12,1.7393495200484352,0.1566694999192172
CUST0000202061,0.7670888,119.24,654.44,16,1.7058951847045642,0.15412056664253954
CUST0000893876,0.7670718,238.37,1074.9,29,2.0762696013405395,0.18150875296016813
CUST0000676839,0.76706207,436.40999999999997,1833.94,34,2.2279722766306103,0.19222146365097892
CUST0000861846,0.7670417,264.78999999999996,1543.57,12,1.6061106513692505,0.14642549049967926
CUST0000267240,0.767038,112.91,502.48,15,2.103845478332856,0.18347714457498496
CUST0000455640,0.7670338,231.81,924.79,27,2.3468711915120437,0.2004236555421062
CUST0000662575,0.76703334,201.91,1077.86,30,1.753863077549414,0.15777053689334802
CUST0000491798,0.7670181,144.73,723.33,24,1.8733645435633297,0.16672810635209545
CUST0000959393,0.76701504,405.02,2325.91,12,1.630360990044669,0.14830845169960416
CUST0000905868,0.7669638,55.88,297.34,18,1.7595567249056396,0.1582016873336731
CUST0000573023,0.7669594,348.24,1974.82,17,1.6510162552315517,0.14990572779007
CUST0000718655,0.7669431,278.6,1239.84,14,2.1038543992535854,0.18347777982666422
CUST0000079577,0.76692814,54.599999999999994,183.23,17,2.7899490547879937,0.22957574738258418
CUST0000367193,0.7669178,305.24,1720.71,9,1.660863627092294,0.150665120067129
CUST0000921888,0.76689243,258.73,1145.53,29,2.1146599156662567,0.1842465070570977
CUST0000376683,0.7668668,306.27,1356.96,31,2.113185512378988,0.18414170018578307
CUST0000923290,0.76686233,470.75,2511.07,44,1.7552206556045258,0.1578733793455004
CUST0000569308,0.766857,265.75,1457.85,14,1.70671357930515,0.1541831051288002
CUST0000291957,0.76678073,327.77,1944.53,15,1.5781735676842157,0.14424591823262772
CUST0000824625,0.7667771,134.03,740.32,17,1.6950509130973512,0.15329101618345056
CUST0000286624,0.7667431,542.07,2896.1,8,1.7524354538871683,0.15766236108162193
CUST0000791536,0.7667271,218.18,1256.64,17,1.625564737303355,0.14793669735967777
CUST0000398486,0.7667209,339.53000000000003,1731.77,34,1.8356427079835838,0.16392120890262155
CUST0000871083,0.7667181,432.0,1812.63,25,2.231386468937697,0.19245933628259446
CUST0000256987,0.76671505,286.76,1520.19,15,1.7661228614491518,0.15869835911342317
CUST0000092325,0.76670885,324.88,1803.92,18,1.6861876914687002,0.1526118000751597
CUST0000460673,0.76669794,169.1,617.15,35,2.5653881609786326,0.21507154213036564
CUST0000914235,0.76669604,46.35,195.77,15,2.2166841174413077,0.19143399966958533
CUST0000345609,0.7666819,512.34,2646.18,19,1.8127549226763786,0.16220888264123703
CUST0000213265,0.7666762,74.11,280.41,16,2.474477605792269,0.2090432133589078
CUST0000095517,0.7666664,178.28,866.1,21,1.9272355527315113,0.17070414983052143
CUST0000712285,0.7666376,243.65,1261.1000000000001,26,1.8089105927276425,0.16192058481475327
CUST0000824846,0.7666197,379.71,2111.7,27,1.6835267709713424,0.15240767276361578
CUST0000530623,0.7666036,544.42,2999.01,10,1.6996377529946245,0.1536420925487451
CUST0000617487,0.76658887,256.05,1478.33,16,1.621636839516138,0.147632006826647
CUST0000927248,0.76658654,255.34,1475.21,14,1.6205603850819483,0.14754846725029616
CUST0000921628,0.76658386,190.63,1001.07,40,1.7829001155360344,0.15996475623059495
CUST0000015287,0.76657885,233.22,1450.61,16,1.5052732222733143,0.13850566862450486
CUST0000543378,0.7665695,81.50999999999999,387.65000000000003,19,1.9686627176492058,0.1737360388779947
CUST0000835819,0.7665574,277.13,1356.78,14,1.9123805611566334,0.16961154531155329
CUST0000087399,0.7665519,259.45,1431.78,16,1.696592705083987,0.15340905731331633
CUST0000470529,0.76652753,171.64000000000001,872.23,28,1.8424160055072334,0.16442660484543095
CUST0000512996,0.7665243,486.67,2808.62,16,1.6223397284599463,0.14768654655584182
CUST0000238217,0.766524,269.93,1498.77,13,1.6862283051076916,0.15261491490925538
CUST0000038692,0.76651126,259.90999999999997,1613.2,11,1.5084641311675389,0.13875853527021903
CUST0000358480,0.7664964,208.12,1121.54,14,1.7373977778864556,0.15652121594994212
CUST0000433007,0.7664951,289.62,1590.03,18,1.7053889420329533,0.15408187694517597
CUST0000623872,0.76649463,71.72,206.60999999999999,25,3.25004335998788,0.2576797326914095
CUST0000704379,0.7664816,127.49000000000001,472.62,30,2.5255980709986345,0.21244438519604741
CUST0000178174,0.7664627,330.32,2100.7,8,1.4722143491747666,0.13587712153746165
CUST0000597340,0.7664618,296.18,2053.36,8,1.3504883531300793,0.12605871787669076
CUST0000956224,0.7664572,183.84,856.6800000000001,5,2.009192717023829,0.17668089032406875
CUST0000457882,0.76643896,254.37,1093.93,21,2.177090933984742,0.18865979381443296
CUST0000828749,0.7664257,83.72,296.46999999999997,17,2.643922241059241,0.22020568663036905
CUST0000143038,0.76641434,97.54,395.39,28,2.309709081793159,0.19787799484713856
CUST0000240318,0.7664125,118.32,658.4399999999999,24,1.6824500006825354,0.15232504248416498
CUST0000524854,0.7663915,143.39,710.4399999999999,25,1.889694813326989,0.1679374114285045
CUST0000277854,0.7663723,325.34,1722.26,12,1.7686380299772049,0.1588884547763235
CUST0000796221,0.76636237,41.78,108.02,19,3.6212997495718535,0.27890520694259013
CUST0000213512,0.76635325,154.41,866.17,18,1.669062105949315,0.15129632169942583
CUST0000463161,0.76634806,87.48,440.76,22,1.8582614261187134,0.1656065424806906
CUST0000743147,0.76633656,131.84,435.96,20,2.8313969659780236,0.2321944346600916
CUST0000683278,0.7663365,239.5,1200.99,28,1.8670946666109522,0.16626286888489333
CUST0000526100,0.7663327,142.81,606.5,25,2.204590978373793,0.19058867491425446
CUST0000405075,0.7663214,375.96,2192.1,11,1.6057631630389881,0.1463984486343777
CUST0000941257,0.76629066,411.47,2199.88,29,1.7512147120580008,0.1575698393551228
CUST0000963249,0.76628524,110.32,438.31,21,2.356530612997461,0.20108269689954977
CUST0000256480,0.7662838,200.81,1212.49,13,1.550627145803898,0.14208589825231727
CUST0000937298,0.7662631,409.53000000000003,1961.8700000000001,56,1.9544101394264302,0.17269545416209833
CUST0000271701,0.7662618,220.10999999999999,1017.1,41,2.0261721022551162,0.1779083583223543
CUST0000598092,0.76625913,109.89,640.56,16,1.6061961101053661,0.14643214071557067
CUST0000137890,0.7662334,299.3,1433.91,24,1.954272115066574,0.17268536415091074
CUST0000133898,0.7661985,553.89,3006.35,16,1.7249805257802215,0.15557659034222412
CUST0000960857,0.7661942,249.22,1558.4,16,1.4972839321707359,0.13787189785463758
CUST0000254471,0.76619303,222.34,897.2,22,2.3202166998745697,0.19859942476374226
CUST0000395605,0.7661889,253.04,1143.62,17,2.0716083315306877,0.18117508914123698
CUST0000177559,0.7661812,306.02,1731.58,15,1.6546550218337959,0.1501864939144091
CUST0000007509,0.76612717,449.29,2559.15,20,1.6437328035500043,0.14934318118360346
CUST0000484959,0.7661244,204.11,1237.21,6,1.544617934118457,0.14161324341575776
CUST0000716736,0.7661079,101.48,363.44,28,2.614254995989556,0.2182741116751269
CUST0000756507,0.76610196,109.39999999999999,465.18,16,2.2018944639801163,0.19039994430714607
CUST0000834997,0.766093,231.2,1363.79,12,1.5872324727279148,0.1449538868582248
CUST0000807195,0.76608926,370.59,1675.4,15,2.0709775781475366,0.18112991754602906
CUST0000921671,0.7660869,325.63,1831.68,19,1.6644663428692246,0.1509426090826075
CUST0000200940,0.766086,408.28999999999996,1790.51,9,2.134972100792078,0.18568764780789518
CUST0000757677,0.76604885,284.79999999999995,1582.12,21,1.6853914106433743,0.15255072525871488
CUST0000008638,0.7660378,97.78,407.33,15,2.247521462239933,0.19358159608798084
CUST0000658605,0.7660327,245.36,1179.39,18,1.9478097427121588,0.17221266888927883
CUST0000694732,0.76602006,61.49,168.79,20,3.4108136454577878,0.26702275490706967
CUST0000801575,0.76600784,144.54,850.88,18,1.59044972965146,0.14520503907898175
CUST0000679116,0.7659964,267.28999999999996,1573.2,8,1.5907392066121995,0.14522762959863947
CUST0000168545,0.7659769,121.97,650.95,24,1.7543070327114145,0.157804171194949
CUST0000212797,0.765967,250.91,1298.97,24,1.8085022827699417,0.16188995277053705
CUST0000893754,0.76596236,147.36,664.8299999999999,25,2.0752442361096413,0.1814353784213054
CUST0000128425,0.7659602,102.47999999999999,635.43,15,1.5099814557476912,0.13887872504777005
CUST0000183802,0.7659558,278.18,1563.92,21,1.6653732367918908,0.15101243146408988
CUST0000029479,0.7659175,265.51,1482.54,9,1.6767745546332768,0.1518892480192214
CUST0000893150,0.7658721,269.69,1549.15,7,1.62993987249928,0.14827582415165708
CUST0000760058,0.7658586,232.28,1342.99,12,1.619344499303479,0.14745408723583894
CUST0000421901,0.76584494,161.81,848.56,15,1.785348545025246,0.16014925225412474
CUST0000075060,0.7658328,706.21,3359.3,51,1.9682727727090066,0.1737076037200745
CUST0000714812,0.7658207,293.69,1419.25,17,1.9374498431437268,0.17145375786659192
CUST0000703082,0.765812,247.53,1472.64,8,1.5737344833361029,0.1438985681647744
CUST0000950473,0.7657963,342.5,2183.2599999999998,8,1.4687751958237523,0.13560274927150642
CUST0000642045,0.7657949,245.24,1330.47,17,1.7257839791767537,0.15563777598669806
CUST0000236425,0.7657788,248.97,1314.55,28,1.7732506254794775,0.15923685018419975
CUST0000358063,0.765762,401.1,2194.15,30,1.7115380544065881,0.1545515846257586
CUST0000590930,0.76575994,176.54,854.55,34,1.934219937782225,0.1712168675867286
CUST0000429899,0.76574373,108.41,360.44,32,2.8160254491116197,0.23122533859443317
CUST0000638775,0.7657337,108.71000000000001,550.36,17,1.849365900651911,0.16494454306826287
CUST0000409677,0.7656946,521.51,2657.54,29,1.8373125533966543,0.16404586275774208
CUST0000707755,0.7656696,278.32,1458.37,11,1.7868039576919696,0.1602588832779598
CUST0000420899,0.7656696,213.10999999999999,1363.12,17,1.463760256192044,0.13520234991086327
CUST0000248821,0.7656535,355.72,1837.32,23,1.8126906432562335,0.1622040637653668
CUST0000531114,0.7656377,255.24,1401.74,9,1.7048315790434816,0.15403927627370276
CUST0000600575,0.7656365,264.39,1453.3,23,1.7032953594307503,0.1539218368855847
CUST0000133294,0.76563203,258.47,1420.28,21,1.70386971316607,0.15396574832464632
CUST0000524503,0.76563203,136.09,675.57,15,1.8860624571722437,0.16766872828524257
CUST0000974546,0.7656056,179.58,914.87,14,1.8378023075508727,0.1640824158253004
CUST0000275595,0.76558256,480.52,2738.91,16,1.6426079432857632,0.14925623479932784
CUST0000382767,0.76556885,558.63,2693.91,7,1.941517834715438,0.1717519231123983
CUST0000448951,0.7655666,148.82999999999998,638.44,27,2.182582178587244,0.18904568953472123
CUST0000937699,0.76555496,149.12,643.89,17,2.1683252473177106,0.18804302593914327
CUST0000511547,0.7655415,428.39,2434.83,21,1.6472931489770475,0.14961826195681785
CUST0000534890,0.76554084,95.58,479.65999999999997,16,1.865665303988047,0.16615673458034907
CUST0000713175,0.76552635,342.49,2075.02,10,1.5453463133981031,0.14167056185910296
CUST0000313500,0.76551986,253.68,1447.32,12,1.6410502416483184,0.1491358024691358
CUST0000831241,0.76551914,644.12,2903.59,13,2.076977080694781,0.18155937210200382
CUST0000213988,0.7655171,213.70000000000002,1288.71,12,1.552564085033602,0.14223813739258925
CUST0000156240,0.76551384,184.51,820.33,23,2.105869848570444,0.18362127303849368
CUST0000836188,0.7655051,104.36,522.96,27,1.8683825839650852,0.16635847733214307
CUST0000107800,0.7654916,133.15,667.31,16,1.8681586263999002,0.16634185343427532
CUST0000906666,0.7654904,291.59999999999997,1718.58,20,1.5886125098939898,0.1450616362713787
CUST0000264603,0.7654758,40.39,137.32,22,2.7538499329955486,0.22728040065274888
CUST0000382229,0.7654745,98.42,532.29,22,1.7311522531918901,0.1560463604509204
CUST0000434648,0.765462,331.0,1951.05,16,1.588399736642364,0.14504502530619398
CUST0000795901,0.7654557,316.07,1564.12,16,1.8919663987253181,0.1681053510549466
CUST0000674031,0.7654487,194.77,1221.07,18,1.4934191460674389,0.13756497909368293
CUST0000145488,0.76543385,161.46,699.39,30,2.1614527275589643,0.1875588081547308
CUST0000471652,0.76542866,445.51,1968.17,66,2.1193127988040033,0.18457707732590897
CUST0000223797,0.7654214,259.19,1371.45,22,1.769450731931525,0.15894986017759896
CUST0000524326,0.7654033,263.25,1462.89,27,1.6848332341336218,0.1525079078174424
CUST0000944404,0.76540124,264.24,1417.3,28,1.7455688589276883,0.1571416677569371
CUST0000829510,0.7654011,303.4,1457.6299999999999,22,1.9488054714273777,0.1722855374411566
CUST0000450090,0.7653841,261.48,1309.68,29,1.869276269831007,0.16642480714885818
CUST0000277210,0.7653649,208.61,1020.81,15,1.9133323707111,0.16968163849620146
CUST0000216331,0.7653636,57.56,103.81,23,5.191367884899393,0.35669579227861437
CUST0000029459,0.7653377,243.48999999999998,1483.48,13,1.5367373470350125,0.1409926055461299
CUST0000797972,0.7653282,310.74,1784.53,7,1.6303224913743084,0.1483054689849041
CUST0000942605,0.7653278,149.92000000000002,936.11,17,1.4994531497815962,0.13804406876421463
CUST0000148203,0.7653243,287.75,1557.57,16,1.7296887887047547,0.1559350139813149
CUST0000964893,0.76532143,130.18,679.08,25,1.7948309055685372,0.1608630106517065
CUST0000184490,0.7652923,137.97,595.94,20,2.167615957775075,0.18799307817034783
CUST0000211106,0.76527643,154.46,0.0,16,20.0,0.993567477164544
CUST0000082360,0.76526916,222.17,917.8100000000001,19,2.26638058793356,0.1948893840242811
CUST0000373005,0.76525426,222.53,1082.58,9,1.924548146517849,0.17050670058462505
CUST0000746568,0.76522064,118.77,594.54,24,1.8703629440523746,0.16650544643983684
CUST0000263885,0.7652184,105.06,451.59,17,2.1781776225972656,0.18873618970627865
CUST0000893384,0.7651834,165.6,606.25,38,2.5574596637630895,0.21454945909179243
CUST0000445192,0.76517934,230.5,1243.92,12,1.7349169540672107,0.15633265962208867
CUST0000394940,0.76517105,236.74,1463.21,17,1.514834524755263,0.13926291949763228
CUST0000184132,0.76513827,224.37,1324.4,28,1.5861557421584005,0.14486979990573165
CUST0000191256,0.7651119,405.02,1669.03,31,2.2720220309729577,0.19527976664014848
CUST0000894318,0.76507187,108.04,624.05,18,1.6209342537055798,0.14757748364272155
CUST0000641064,0.76507115,339.09000000000003,1969.48,13,1.611994736125309,0.1468831354474848
CUST0000045162,0.76506865,434.79,2561.49,10,1.5892312420883852,0.1451099363210381
CUST0000109038,0.76505315,490.82,2664.46,32,1.7246987881157598,0.15555513298344362
CUST0000791696,0.76504505,92.09,332.7,18,2.5915517406857522,0.21678947244520824
CUST0000168055,0.76503617,275.81,1330.5900000000001,8,1.9407337791987957,0.17169447211155378
CUST0000252436,0.7650347,56.25,252.15,20,2.0886408424995757,0.18239299610894943
CUST0000031937,0.76502365,344.55,1867.55,24,1.7273495378624155,0.15575697301206998
CUST0000359027,0.7649867,113.96000000000001,610.03,16,1.749046916824043,0.15740548902609153
CUST0000218349,0.76497287,208.25,1154.17,22,1.6893336790070834,0.1528530115529719
CUST0000734032,0.7649707,318.64,1663.47,25,1.793434551227467,0.16075798013228326
CUST0000718254,0.7649701,460.8,2627.53,15,1.6419691721388179,0.14920685289460645
CUST0000870432,0.7649479,271.85,1019.61,30,2.4962924488365283,0.21049819584036672
CUST0000112766,0.76494145,206.32,1209.6,12,1.5969810504140334,0.14571444714390644
CUST0000973227,0.764936,384.52,1781.22,18,2.021164132643307,0.17754670459057875
CUST0000031473,0.7649325,181.74,1000.07,13,1.7014544855710296,0.1537810646381398
CUST0000899444,0.76492864,202.34,859.08,40,2.205201854846155,0.19063141828870758
CUST0000351669,0.7649253,305.3,1770.29,11,1.6146656268831547,0.14709070673880678
CUST0000463968,0.76490587,281.66,1209.94,18,2.179523481545777,0.1888307857334406
CUST0000643917,0.7649026,447.61,2104.84,34,1.9910442126988417,0.17536484554055906
CUST0000589620,0.7648585,159.35,801.84,24,1.8606494648379681,0.16578408015064658
CUST0000850532,0.7648533,266.46999999999997,1526.5,18,1.6343750551470664,0.14861932993859348
CUST0000141167,0.7648491,55.01,153.44,19,3.3566284175505854,0.2639002158791077
CUST0000116269,0.76484746,648.07,3394.74,38,1.7873747239652051,0.1603018692444117
CUST0000917742,0.76481944,264.78,1101.46,12,2.2506950695687546,0.19380196744349454
CUST0000310464,0.7648148,225.01,1250.91,15,1.6841313767992143,0.15245406255081576
CUST0000113091,0.76479113,189.84,879.29,9,2.021416484800057,0.1775649359759805
CUST0000477683,0.76471865,573.1,3147.69,14,1.7046635150239642,0.1540264298710758
CUST0000606522,0.76468456,204.19,777.79,18,2.4579459349250583,0.2079370251939958
CUST0000102521,0.7646787,276.55,1565.13,14,1.6543350028239037,0.15016180878328483
CUST0000698778,0.7646718,210.77,954.29,20,2.067895721029824,0.18090913772681236
CUST0000913196,0.7646517,30.75,138.25,16,2.0824768970114036,0.1819526627218935
CUST0000111925,0.7646479,221.12,1452.3600000000001,3,1.4254564658168936,0.1321318450175682
CUST0000186845,0.7646421,167.35,861.94,24,1.8178116949580805,0.16258780324301217
CUST0000005629,0.76458347,293.11,1557.52,11,1.7619647485010876,0.15838390169834057
CUST0000841981,0.76456416,173.73,793.09,26,2.0509381219176825,0.1796921867565834
CUST0000398798,0.76456237,346.89000000000004,1963.32,23,1.6542490792300302,0.15015518069785866
CUST0000647689,0.764561,95.66,424.33,25,2.1107016571196278,0.18396507625146635
CUST0000549649,0.7645543,243.39,1320.12,10,1.7261937183825482,0.15566897557418885
CUST0000146078,0.76455355,253.23000000000002,1415.83,15,1.6745736631057078,0.151720129893473
CUST0000198093,0.764551,353.93,1802.83,21,1.8380732372128348,0.16410263543463346
CUST0000353048,0.76453733,270.84,1497.45,11,1.6934044116785656,0.15316492204333
CUST0000237938,0.76453006,405.18,2342.55,16,1.6194194186950654,0.1474599032656047
CUST0000075051,0.7645186,335.94,1737.86,23,1.8098690048402302,0.16199247757739418
CUST0000359541,0.76451385,387.63,2167.33,16,1.6745285273917725,0.15171666092619845
CUST0000632988,0.7645092,216.45000000000002,1308.52,16,1.5487361552767702,0.141937218437084
CUST0000529526,0.7645087,305.08,1559.43,14,1.8316735107472932,0.1636247593201431
CUST0000133232,0.76447105,343.07,1798.33,10,1.7861320569771137,0.16020827496030632
CUST0000320570,0.7644657,731.1800000000001,3941.26,43,1.7369584503492925,0.15648783076936248
CUST0000250639,0.76445365,376.2,2044.61,34,1.7226955131109407,0.15540253055795375
CUST0000073110,0.7644299,190.32,938.37,18,1.8989368667453475,0.16862025888419316
CUST0000946553,0.764422,84.39,428.91999999999996,16,1.8421072061565136,0.16440357678595782
CUST0000345780,0.7644062,248.64,1436.49,20,1.620573011366981,0.14754944722365632
CUST0000085878,0.76439786,359.63,2055.4900000000002,14,1.63810130632564,0.14890771473053097
CUST0000963978,0.7643957,351.69,1935.14,13,1.701562248474941,0.15378930659471846
CUST0000190129,0.7643746,240.31,1401.1100000000001,7,1.6058309447556365,0.14640372360517112
CUST0000402707,0.7643665,337.65999999999997,1841.59,11,1.716670246649329,0.1549432144086268
CUST0000572235,0.764333,450.12,2218.75,33,1.8994162610353316,0.1686556482706164
CUST0000638397,0.7643019,217.29,1158.78,22,1.755654123886105,0.1579062111665831
CUST0000193569,0.76429075,176.89,931.52,30,1.777916293875557,0.15958896076361637
CUST0000224022,0.7642686,133.13,616.94,18,2.020380716713539,0.17749010092391376
CUST0000117778,0.76425374,116.78999999999999,575.38,30,1.9004266345787864,0.16873022523368536
CUST0000331400,0.7642436,261.89,1168.21,20,2.0989312231126513,0.18312705405216417
CUST0000744993,0.7642373,317.39,1823.1,16,1.6299825692919836,0.14827913234820064
CUST0000229007,0.7642111,78.22,421.37,16,1.7380185657465415,0.1565683860765828
CUST0000526435,0.7642038,74.63,0.0,18,20.0,0.9867777337035568
CUST0000866453,0.76418686,318.05,1920.44,13,1.5505824661677536,0.1420823858940625
CUST0000220959,0.76417196,350.53000000000003,1944.8899999999999,15,1.6874478556222492,0.152708436800237
CUST0000934313,0.76415044,191.85,966.92,27,1.8576824236682437,0.1655634854198849
CUST0000150086,0.7641116,130.88,766.59,16,1.5984915637195896,0.14583217266315307
CUST0000618328,0.7640999,136.46,619.4399999999999,15,2.0625587725117493,0.18052652467257577
CUST0000368628,0.7640971,352.76,1947.03,12,1.6963165630960697,0.15338791802729815
